apkNum,totalPkts,totalPktSize,totalDnsPkts,totalHttpPkts,totalHttpsPkts,totalTcpPkts,totalUdpPkts,totalPktsIn,totalBytesIn,totalPktsOut,totalBytesOut,PktSizeRatio,medPktsIn,medPktsOut,avgPktsIn,avgPktsOut,avgPktSize,maxOutPktSize,maxInPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,Result
0-com.getepic.Epic.pcap,841,537575,26,1,0,293,548,329,57040,512,480535,8.42,61,1278,173.37,938.54,0,1432,2888,0.64,0,0,0.35,0.06,54.02,3.66,0.42,0,331.48,0,0
0-com.getepic.Epic.pcap,15,8396,0,0,0,15,548,6,4073,8,1435,0.35,1235.5,63,678.83,179.38,0,1470,769,0.75,0.04,0,0.5,0.06,190.17,3.66,1.17,0,224,0,0
0-com.gg.moduleTd.pcap,5677,4634722,36,0,0,5417,260,2340,207378,3337,4427344,21.35,52,1448,88.62,1326.74,0,1470,2888,0.7,0.02,0,0.21,0.02,20.78,6.25,0.47,0,664.67,0,0
0-com.gg.moduleTd.pcap,13,5908,0,0,0,13,260,5,5264,7,584,0.11,802,52,1052.8,83.43,0,2888,237,0.71,0,0.04,0.5,0.02,378.83,6.25,0.83,0,42.67,0,0
0-com.gg.moduleTd.pcap,2,808,2,0,0,13,2,1,404,1,404,1,404,404,404,404,0,404,404,1,0,0,0.5,0.02,378.83,6.25,0.83,0,42.67,0,0
0-com.girnarsoft.demoapp.c3761.pcap,226,54074,16,0,0,210,16,113,19362,113,34712,1.79,52,70,171.35,307.19,0,1373,2948,1,0.01,0,0.47,0.06,68.26,0.06,0.51,0.06,248.44,0.06,0
0-com.girnarsoft.demoapp.c3761.pcap,143,75895,4,0,0,349,4,57,6224,85,69610,11.18,52,672,109.19,818.94,0,1038,2888,0.67,0.02,0.03,0.93,0.33,66.3,0.33,1.6,0.33,1688.5,0.33,0
0-com.git.carromking.pcap,5473,4498210,30,1,0,5430,43,2411,221440,3062,4276770,19.31,64,1500,91.85,1396.72,0,5724,2948,0.79,0.05,0,0.58,0.02,50.29,0.02,0.88,0.02,1274.7,0.02,0
0-com.glinfotech.statusquotes.pcap,233,179676,2,0,0,210,23,92,33141,141,146535,4.42,52,1470,360.23,1039.26,0,2888,1470,0.65,0.03,0,0.35,0.04,193.79,0.04,0.77,0.04,885.7,0.04,0
0-com.gmail.cesar.rek.io.pcap,296,140872,4,0,0,52,244,165,110824,131,30048,0.27,569,54,671.66,229.37,0,1470,2948,1.26,0.06,0,0.62,0.12,152.62,115.38,0.62,0,550.88,0,0
0-com.gmidgeleyjja.cltfm.pcap,383,41428,11,0,0,356,27,383,41428,4,356,0.01,52,89,108.17,89,0.01,2888,89,95.75,0,0,2.37,0.04,225.1,0.04,0.01,0.04,0.01,0.04,0
0-com.godsgiftsph.raspberrylivewallpaper.pcap,1151,728138,22,6,0,924,227,519,86868,632,641270,7.38,52,1470,167.38,1014.67,0,4306,2888,0.82,0,0,0.41,0.02,72.24,0.83,0.62,0,748.33,0,0
0-com.goo.goo.colors.saf.pcap,583,404886,36,2,0,526,57,251,35817,332,369069,10.3,52,1470,142.7,1111.65,0,2888,2888,0.76,0.03,0,0.2,0.04,44.82,3.45,0.46,0.02,608.1,0.02,0
0-com.gpsc.gujarat.preparation.pcap,29185,19151133,132,203,0,29053,132,13393,1416025,15792,17735108,12.52,52,1452,105.73,1123.04,0,949,4148,0.85,0,0,0.25,0.01,19.59,0.01,0.39,0.01,508.19,0.01,0
0-com.gpsmycity.android.u343.pcap,1952,1318558,28,2,0,1810,142,946,96182,1006,1222376,12.71,52,1470,101.67,1215.09,0,2888,2888,0.94,0.03,0,0.44,0.01,46.37,0.44,0.5,0.01,675.65,0.01,0
0-com.greyolltwit.clocksolitaire.pcap,253,171224,4,0,0,217,36,115,25117,138,146107,5.82,52,1470,218.41,1058.75,0,2852,1470,0.83,0.02,0,0.6,0.03,142.23,0.03,0.78,0.03,914.62,0.03,0
0-com.greyolltwit.clocksolitaire.pcap,12,704,0,0,0,12,36,6,367,5,212,0.58,64,40,61.17,42.4,0.02,83,52,1.2,0.05,0,0.43,0.03,15,0.03,0.43,0.03,11.57,0.03,0
0-com.gs.doubler.iq.pcap,2265,1585565,26,0,0,2239,26,1014,119530,1251,1466035,12.26,52,1450,117.88,1171.89,0,7042,2848,0.81,0,0,0.5,0.04,73.83,0.04,0.77,0.04,964.84,0.04,0
0-com.gtm.yogom.pcap,33,3095,6,2,0,26,6,21,1749,13,1434,0.82,60,60,83.29,110.31,0.01,344,434,1.62,0,0,0.23,0.17,23.14,0.17,0.05,0.17,0.05,0.17,0
0-com.gtm.yogom.pcap,8,470,0,0,0,8,6,5,310,5,262,0.85,52,52,62,52.4,0.02,78,78,1,0.06,0.06,0.75,0.17,32.75,0.17,0.75,0.17,29.75,0.17,0
0-com.guidedkeys.mulanabijlighar.pcap,6409,4695125,66,5,0,5924,485,2777,342654,3632,4352471,12.7,52,1500,123.39,1198.37,0,5844,2948,0.76,0.05,0,0.48,0.02,66.91,2.12,0.76,0,1010.12,0,0
0-com.guides.minube.lisboa.pcap,167,45148,8,2,0,159,8,89,10064,78,35084,3.49,52,94.5,113.08,449.79,0,702,1432,1.14,0,0,0.4,0.12,51.57,0.12,0.45,0.12,340.3,0.12,0
0-com.guidetv.pcap,63,4479,4,1,0,59,4,38,2434,25,2045,0.84,54.5,60,64.05,81.8,0.01,391,626,1.52,0.22,0,0.15,0.25,14.08,0.25,0.12,0.25,4.94,0.25,0
0-com.gzl.stickman.adventure.game.pcap,3680,3075861,20,0,0,3604,76,1582,136414,2098,2939447,21.55,52,1500,86.23,1401.07,0,2888,2948,0.75,0.02,0,0.96,0.04,83.63,1.77,1.45,0.01,2113.8,0.01,0
0-com.gzl.stickman.adventure.game.pcap,7,489,0,0,0,7,76,4,236,4,309,1.31,66,102.5,59,77.25,0.01,80,125,1,0,0,0.17,0.04,0.17,1.77,0.17,0.01,0.17,0.01,0
0-com.haddadalwitopsongcollection.moeslimapps.pcap,242,178699,2,0,0,228,14,98,21551,144,157148,7.29,52,1470,219.91,1091.31,0,4306,2888,0.68,0.05,0,0.5,0.07,124.13,0.07,0.95,0.07,1111.95,0.07,0
0-com.haddadalwitopsongcollection.moeslimapps.pcap,10,7276,0,0,0,10,14,3,3113,6,1275,0.41,1470,52,1037.67,212.5,0,1591,1015,0.5,0.06,0,0.67,0.07,530.67,0.07,2,0.07,408,0.07,0
0-com.HairLoss.Baldness.pcap,186,85767,10,6,0,176,10,103,37919,83,47848,1.26,52,445,368.15,576.48,0,1299,2948,1.24,0.02,0,0.25,0.1,108,0.1,0.2,0.1,182.23,0.1,0
0-com.hanna.giraffe.pcap,231,179250,2,2,0,217,14,90,31626,141,147624,4.67,52,1452,351.4,1046.98,0,4306,2852,0.64,0.05,0,0.45,0.07,189.33,0.07,1.03,0.07,1138.98,0.07,0
0-com.hardjobgames.Bueno.pcap,340,164246,12,0,0,166,174,143,27471,197,136775,4.98,61,637,192.1,694.29,0,1470,1470,0.73,0,0.58,0.37,0.04,128.16,2.38,0.41,0.01,286.5,0.01,0
0-com.hartman.timecard.pcap,63,19992,6,0,0,57,6,35,3764,28,16228,4.31,52,219.5,107.54,579.57,0,569,1470,1.25,0.02,0,0.55,0.17,82.62,0.17,0.48,0.17,476.1,0.17,0
0-com.Haverstack.LotusEatersClub.pcap,77,34382,6,0,0,43,34,39,21822,38,12560,0.58,106,65.5,559.54,330.53,0,2888,2888,1.03,0.12,0.06,0.93,0.17,632.47,131.23,1.07,0.03,422,0.03,0
0-com.Haverstack.LotusEatersClub.pcap,177,61048,6,0,0,171,40,96,30598,80,30374,0.99,52,103,318.73,379.68,0,996,2948,1.2,0.05,0,0.27,0.17,85.6,0.17,0.35,0.17,189.63,0.17,0
0-com.hawk.android.browser.pcap,328,105595,34,5,0,293,34,182,23991,146,81604,3.4,52,90,131.82,558.93,0,1470,2888,1.25,0,0,0.51,0.03,84.99,0.03,0.45,0.03,393.85,0.03,0
0-com.hawk.android.browser.pcap,10,616,6,0,0,297,6,4,240,5,308,1.28,68,68,60,61.6,0.02,68,68,0.8,0.01,0.01,0.25,0.2,0.25,0.2,0.25,0.2,0.25,0.2,0
0-com.hbg.surgerygames.surgerysimulator.doctorgames.injury.laser.surgery.pcap,5813,4634816,28,22,0,5785,28,2679,230077,3134,4404739,19.14,80,1500,85.88,1405.47,0,1323,2948,0.85,0,0.15,0.26,0.04,22.62,0.04,0.33,0.04,479.04,0.04,0
0-com.hd.rangoli.design.free.pcap,450,326071,0,0,0,438,12,185,152116,265,173955,1.14,245,83,822.25,656.43,0,5954,1470,0.7,0.06,0,0.65,0.08,716.05,0.08,1.11,0.08,668.9,0.08,0
0-com.hdo.safeballoon_and.pcap,835,495926,22,0,0,738,97,395,58642,440,437284,7.46,52,1470,148.46,993.83,0,2888,2888,0.9,0.03,0,0.46,0.02,68.21,0.65,0.58,0.01,701.17,0.01,0
0-com.HealthAndFitnessGuide.BodybuildingFood.pcap,303,206393,2,0,0,288,15,129,55314,174,151079,2.73,52,1278,428.79,868.27,0,4306,2888,0.74,0,0,0.28,0.07,217.64,0.07,0.47,0.07,462.7,0.07,0
0-com.hedr.cancionesmusic.pcap,10236,6654759,144,54,0,8625,1611,4488,691474,5748,5963285,8.62,52,1396,154.07,1037.45,0,4306,2960,0.78,0,0,0.45,0.03,68.44,4.14,0.62,0,718.87,0,0
0-com.heimavista.magicsquare.app66.pcap,8,416,0,0,0,8,0,4,256,4,160,0.62,76,40,64,40,0.02,76,40,1,0.05,0,0.75,0.03,26.25,4.14,0.75,0,20.25,0,0
0-com.heimavista.magicsquare.app66.pcap,12,624,0,0,0,12,0,5,308,6,240,0.78,52,40,61.6,40,0.02,76,40,0.83,0.05,0,0.5,0.03,17.5,4.14,0.67,0,20.17,0,0
0-com.heropangamestudio.galaxywarsbattle.pcap,263,189328,4,0,0,247,16,106,32358,157,156970,4.85,52,1470,305.26,999.81,0,5967,1470,0.68,0.01,0,0.43,0.06,118.34,0.06,0.9,0.06,969.97,0.06,0
0-com.hiddencallrecorder.voicerecorder.audiorecorder.callrecorderfree.pcap,4,356,4,0,0,0,4,4,356,4,356,1,89,89,89,89,0.01,89,89,1,0,0,0.43,0.06,118.34,0.06,0.9,0.06,969.97,0.06,0
0-com.hiddencallrecorder.voicerecorder.audiorecorder.callrecorderfree.pcap,10,527,0,0,0,10,4,4,208,5,236,1.13,52,52,52,47.2,0.02,52,52,0.8,0.05,0,0.12,0.06,0.12,0.06,0.25,0.06,5.12,0.06,0
0-com.hiddencallrecorder.voicerecorder.audiorecorder.callrecorderfree.pcap,5,1632,3,0,0,10,5,4,1543,1,89,0.06,692.5,89,385.75,89,0,1278,89,4,0,0,0.12,0.06,0.12,0.06,0.25,0.06,5.12,0.06,0
0-com.hiroba.whichlogo.pcap,238,170603,4,0,0,222,16,93,22689,145,147914,6.52,52,1452,243.97,1020.1,0,2888,2852,0.64,0,0,0.52,0.06,142.41,0.06,1.08,0.06,1263,0.06,0
0-com.hmc.only.pcap,14,2216,0,0,0,14,0,8,744,6,1472,1.98,73.5,207,93,245.33,0.01,306,938,1.33,0.05,0.01,0.3,0.06,10.5,0.06,0.3,0.06,8.1,0.06,0
0-com.HnSoft.PhoenixLWP3D.pcap,8128,6351785,28,0,0,8040,88,3833,317395,4295,6034390,19.01,80,1470,82.81,1404.98,0,2888,2888,0.89,0,0,0.45,0.03,37.19,1.52,0.47,0.01,672.79,0.01,0
0-com.HnSoft.PhoenixLWP3D.pcap,8931,7647407,16,0,0,7904,1115,3537,301439,5393,7345258,24.37,52,1448,85.22,1362,0,4306,2888,0.66,0,0,0.48,0.04,34.26,4.99,0.94,0,1342.21,0,0
0-com.HomeInteriorStorageIdeas.Bekenyem.pcap,341,220131,6,0,0,323,18,142,37778,199,182353,4.83,52,1470,266.04,916.35,0,4306,2888,0.71,0,0,0.33,0.06,141.19,0.06,0.6,0.06,627.25,0.06,0
0-com.homestaycoorg.user.searchcoorg.pcap,1371,889822,16,38,0,1102,269,637,140494,734,749328,5.33,52,1470,220.56,1020.88,0,1278,2960,0.87,0,0,0.54,0.1,47,95.8,0.9,0,1202.75,0,0
0-com.honeydew.farmingtower.pcap,18489,15144482,94,0,0,18095,394,8030,644670,10459,14499812,22.49,64,1448,80.28,1386.35,0,1500,2948,0.77,0.26,0,0.4,0.03,30.29,12.15,0.66,0,952.93,0,0
0-com.horadrim.android.sargam.pcap,112274,93185599,25,1,0,112249,25,49989,3413430,62285,89772169,26.3,64,1480,68.28,1441.31,0,1480,2960,0.8,0.02,0,0.41,0.04,26.99,0.04,0.58,0.04,849.48,0.04,0
0-com.hotels.beijinghotels.hotelbooking.pcap,7621,5479667,82,2,0,6829,787,3032,376655,4589,5103012,13.55,52,1396,124.23,1112.01,0,6792,4420,0.66,0.36,0,0.67,0.11,68.01,15.49,1.23,0,1582.63,0,0
0-com.hotels.hotelsskorea.pcap,8688,5502738,98,35,0,6380,2308,3628,529140,5060,4973598,9.4,52,1278,145.85,982.92,0,5851,2888,0.72,0.02,0,0.41,0.03,65.47,2.79,0.59,0,660.43,0,0
0-com.How.to.Sprint.Steps.pcap,10207,8524316,22,0,0,9869,338,4296,352139,5911,8172177,23.21,64,1448,81.97,1382.54,0,2852,2888,0.73,0,0,0.48,0.04,34.66,13.53,0.86,0,1231.61,0,0
0-com.howtoplay.learnguitarchordslessons.pcap,430,342943,8,0,0,6,424,125,28033,305,314910,11.23,61,1278,224.26,1032.49,0,1278,1278,0.41,0,0.13,0.17,0.03,0.17,9.57,0.17,0,0.17,0,0
0-com.hyperbeard.kleptodogs.pcap,21856,19025121,58,0,0,21569,287,8890,678375,12966,18346746,27.05,64,1480,76.31,1414.99,0,4252,2908,0.69,0.02,0,0.2,0.02,15.38,6.16,0.44,0,632.14,0,0
0-com.hyperbeard.kleptodogs.pcap,100,24817,0,0,0,35,352,50,9544,49,15190,1.59,64,56,190.88,310,0,1120,1377,1.02,0.05,0,0.36,0.02,185.52,0.02,0.08,0.02,3.08,0.02,0
0-com.idea.ideamoney.pcap,375,104053,2,0,0,373,2,205,34322,170,69731,2.03,52,106,167.42,410.18,0,1354,2852,1.21,0.05,0,1.03,0.5,198.38,0.5,0.85,0.5,443.19,0.5,0
0-com.Ideasformakingwallshelves.saptawanapps.pcap,196,162402,2,0,0,182,14,76,19525,120,142877,7.32,52,1470,256.91,1190.64,0,2888,2888,0.63,0,0,0.53,0.07,154.29,0.07,1.1,0.07,1336.11,0.07,0
0-com.ieducatif.app.pcap,272,178795,8,2,0,252,20,113,20421,159,158374,7.76,52,1470,180.72,996.06,0,4306,2948,0.71,0,0,0.36,0.05,67.13,0.05,0.77,0.05,897.6,0.05,0
0-com.ijs.poker.pcap,8639,7026945,32,0,0,8340,299,3715,338519,4924,6688426,19.76,64,1448,91.12,1358.33,0,5940,1500,0.75,0,0,0.27,0.05,20.41,23.4,0.51,0,714,0,0
0-com.ili.Proliancedemo.pcap,57,25200,2,0,0,55,2,31,5232,26,19968,3.82,60,317.5,168.77,768,0,748,2948,1.19,0.05,0,0.28,0.5,41.58,0.5,0.31,0.5,387.86,0.5,0
0-com.inforios.lyca.pcap,112,21590,4,0,0,107,4,69,10022,43,11568,1.15,60,79,145.25,269.02,0.01,667,1168,1.6,0,0,0.49,0.25,36.98,0.25,0.49,0.25,191.85,0.25,0
0-com.inforios.lyca.pcap,50,10584,10,0,0,147,10,24,4407,25,6107,1.39,52,79,183.62,244.28,0,667,628,0.96,0.02,0.05,1.36,0.11,291,0.11,1.45,0.11,499.82,0.11,0
0-com.iniquis.juicejam.pcap,220,163858,4,0,0,193,27,91,20541,129,143317,6.98,52,1470,225.73,1110.98,0,2888,2888,0.71,0,0,0.44,0.04,119.19,0.04,1,0.04,1164.22,0.04,0
0-com.innovatise.lincsinspire.pcap,296,97592,16,0,0,280,16,153,28175,143,69417,2.46,52,108,184.15,485.43,0,2123,2948,1.07,0,0,0.44,0.06,77.15,0.06,0.52,0.06,363.51,0.06,0
0-com.innovatise.universityofdundee.pcap,2268,1873722,5,0,0,2263,5,1006,72689,1262,1801033,24.78,52,1500,72.26,1427.13,0,1203,2948,0.8,0,0,0.47,0.2,32.2,0.2,0.75,0.2,1101.19,0.2,0
0-com.innovatise.universityofdundee.pcap,5,280,1,0,0,4,6,1,52,3,145,2.79,52,40,52,48.33,0.02,52,65,0.33,0.06,0,0.5,1,0.5,1,1,1,20.5,1,0
0-com.innovatise.universityofdundee.pcap,105,52802,4,0,0,101,10,50,5309,54,46898,8.83,52,1241,106.18,868.48,0,573,1500,0.93,0.15,0.25,0.63,0.25,72.54,0.25,0.85,0.25,894.24,0.25,0
0-com.insaragapp.dsapp.pcap,105,31642,6,0,0,82,23,55,12180,50,19462,1.6,63,113,221.45,389.24,0,1470,1470,1.1,0.03,0,0.52,0.04,84.86,0.04,0.48,0.04,210.02,0.04,0
0-com.integergames.ghostride3dseason2.pcap,14763,12814092,64,2,0,14655,108,5960,449753,8803,12364339,27.49,52,1500,75.46,1404.56,0,1470,2948,0.68,0.06,0,0.28,0.02,21.57,0.58,0.58,0.01,828.99,0.01,0
0-com.interstellargames.risky.road.pcap,279,187769,6,2,0,260,19,118,36401,161,151368,4.16,52,1470,308.48,940.17,0,4306,2888,0.73,0,0.06,0.42,0.05,140.18,0.05,0.69,0.05,771.85,0.05,0
0-com.iqmediagroup.quantumpsa01.pcap,2745,2147806,9,0,0,2520,225,1231,201423,1518,1946942,9.67,62,1452,163.63,1282.57,0,2852,2852,0.81,0,0,0.53,0.08,61.77,86.36,0.81,0,1124.15,0,0
0-com.iraqigames.checkyourhearing.pcap,44,3849,6,3,0,38,6,26,2444,18,1405,0.57,60,60,94,78.06,0.01,614,174,1.44,0,0,0.57,0.17,75.52,0.17,0.33,0.17,32.33,0.17,0
0-com.iraqigames.checkyourhearing.pcap,10,1220,0,1,0,10,6,4,770,5,390,0.51,333,52,192.5,78,0.01,614,174,0.8,0.04,0.04,0.6,0.17,133.4,0.17,0.6,0.17,45.4,0.17,0
0-com.isa.roulettemaster.pcap,17,3526,2,2,0,15,2,9,1573,8,1953,1.24,59,67.5,174.78,244.12,0,593,805,1.12,0,0.35,0.25,0.5,98.92,0.5,0.17,0.5,67.17,0.5,0
0-com.isa.roulettemaster.pcap,8,430,0,0,0,8,2,3,187,4,160,0.86,52,40,62.33,40,0.02,83,40,0.75,0.03,0,0.5,0.5,13.25,0.5,0.75,0.5,20.25,0.5,0
0-com.itau.pcap,1035,366105,28,0,0,958,77,570,141825,465,224280,1.58,52,253,248.82,482.32,0,1470,2948,1.23,0.06,0,0.29,0.07,50.83,42.71,0.28,0.01,183.16,0.01,0
0-com.itjogot.districtsstory.pcap,319,203534,10,1,0,296,23,131,26774,188,176760,6.6,52,1470,204.38,940.21,0,2888,1472,0.7,0.02,0,0.33,0.04,102.17,0.04,0.69,0.04,743.01,0.04,0
0-com.itjogot.districtsstory.pcap,38,33049,2,0,0,332,2,8,2033,29,30951,15.22,81.5,1470,254.12,1067.28,0,1093,1470,0.28,0,0,0.4,1,72.5,1,2.4,1,2918.5,1,0
0-com.itjogot.districtsstory.pcap,3745,2887863,22,0,0,3309,438,1573,175307,2171,2712504,15.47,52,1448,111.45,1249.43,0,1470,2844,0.72,0.05,0,0.36,0.03,25.67,15.12,0.72,0,1002.06,0,0
0-com.jaanhsoft.celecon.pcap,8,496,8,0,0,0,8,4,248,4,248,1,62,62,62,62,0.02,62,62,1,0,0,0.36,0.03,25.67,15.12,0.72,0,1002.06,0,0
0-com.jaanhsoft.celecon.pcap,18,3711,2,0,0,16,2,8,2028,9,1618,0.8,81.5,81,253.5,179.78,0,1088,848,0.89,0.02,0.02,0.44,1,80.56,1,0.56,1,146.89,1,0
0-com.jack45.jack.pcap,310,103757,10,0,0,138,172,161,63497,149,40260,0.63,65,57,394.39,270.2,0,2948,1500,1.08,0,0.08,0.3,0.08,116.12,68.91,0.33,0.01,225.16,0.01,0
0-com.jade.designprocessvr.pcap,62,17162,2,0,0,60,2,33,3776,29,13386,3.55,52,99,114.42,461.59,0,634,1470,1.14,0,0.09,0.47,0.5,44.88,0.5,0.47,0.5,385.5,0.5,0
0-com.jb.gokeyboard.theme.cutekeyboards_battlefield.pcap,1131,554862,32,1,0,1050,81,542,240560,589,314302,1.31,52,60,443.84,533.62,0,5839,2948,0.92,0,0.03,0.38,0.03,220.45,1.25,0.49,0.01,275.46,0.01,0
0-com.jb.gosms.theme.richthemes_storm.pcap,2,104,0,0,0,2,0,1,52,1,52,1,52,52,52,52,0.02,52,52,1,0,0.14,0.5,0.03,0.5,1.25,0.5,0.01,0.5,0.01,0
0-com.jinaju.koreanword.pcap,5604,4641765,26,0,0,5578,26,2539,195190,3065,4446575,22.78,72,1500,76.88,1450.76,0,1470,2948,0.83,0,0,0.51,0.04,40.66,0.04,0.73,0.04,1074.56,0.04,0
0-com.jinaju.koreanword.pcap,2,178,2,0,0,5578,2,1,89,1,89,1,89,89,89,89,0.01,89,89,1,0,0,0.51,0.04,40.66,0.04,0.73,0.04,1074.56,0.04,0
0-com.jo.AeroplanePark3.pcap,255,164599,6,6,0,237,18,103,17119,152,147480,8.61,52,1470,166.2,970.26,0,4306,1470,0.68,0,0.01,0.37,0.06,101.58,0.06,0.77,0.06,864.26,0.06,0
0-com.jo.AeroplanePark3.pcap,12,638,0,0,0,12,18,5,315,6,240,0.76,52,40,63,40,0.02,83,40,0.83,0.05,0,0.5,0.06,17.5,0.06,0.67,0.06,20.17,0.06,0
0-com.jonty.croc.whatsapp.shooter.pcap,135,47741,10,0,0,79,56,72,15042,63,32699,2.17,61,147,208.92,519.03,0,1406,2888,1.14,0,0,0.35,0.02,61.04,0.02,0.31,0.02,345.98,0.02,0
0-com.juanjo.predicasparajovenes.pcap,386,224565,18,0,0,354,32,188,51384,198,173181,3.37,52,1358,273.32,874.65,0,4306,2888,0.95,0.03,0,0.45,0.06,147.03,2.26,0.56,0.03,514.85,0.03,0
0-com.juanjo.predicasparajovenes.pcap,4,262,0,0,0,4,32,3,182,3,182,1,52,52,60.67,60.67,0.02,78,78,1,0.06,0.06,1,0.06,39.5,2.26,1,0.03,39.5,0.03,0
0-com.jvzoo.affiliatemarketing365.pcap,9133,7460648,58,1,0,6626,2507,3539,506394,5594,6954254,13.73,52,1400,143.09,1243.16,0,1500,2948,0.63,0,0,0.53,0.05,43.41,25.38,0.87,0,1195.87,0,0
0-com.jvzoo.affiliatemarketing365.pcap,20,1219,0,0,0,20,2507,8,440,11,681,1.55,52,52,55,61.91,0.02,64,91,0.73,0,0.11,0.45,0.05,20.09,25.38,0.45,0,19,0,0
0-com.ka.flashlightonclap.pcap,3146,1984630,28,38,0,3118,28,1392,150145,1754,1834485,12.22,52,1452,107.86,1045.89,0,1405,2948,0.79,0.04,0,0.39,0.04,37.8,0.04,0.72,0.04,890.92,0.04,0
0-com.kck.pancake.maker.pcap,49,11402,0,0,0,24,25,25,7171,24,4231,0.59,61,67.5,286.84,176.29,0,1278,1278,1.04,0,0.02,0.1,0.18,2.65,65.64,0.2,0.05,9.15,0.05,0
0-com.kerincingdroid.coolhairstyleman2018.pcap,5407,5385064,22,0,0,490,4917,1097,203429,4310,5181635,25.47,61,1278,185.44,1202.24,0,4252,2200,0.25,0.05,0,0.48,0.03,125.55,6.02,0.59,0,656.7,0,0
0-com.keyboard.theme.luxury.pink.bow.pcap,27,11248,2,0,0,25,2,14,3894,13,7354,1.89,56,198,278.14,565.69,0,1480,1480,1.08,0,0,0.4,0.5,151.33,0.5,0.4,0.5,264.2,0.5,0
0-com.khassida.karamna.pcap,2,104,0,0,0,2,0,1,52,1,52,1,52,52,52,52,0.02,52,52,1,0,0.39,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
0-com.khuya.michaelbubletoplyrics.pcap,279,194328,14,0,0,244,35,116,36073,163,158255,4.39,52,1470,310.97,970.89,0,2888,1470,0.71,0,0.12,0.34,0.03,156.03,0.03,0.75,0.03,801.98,0.03,0
0-com.KidDress.trascodroid.pcap,297,197808,6,0,0,279,18,131,23653,166,174155,7.36,52,1470,180.56,1049.13,0,1470,1470,0.79,0,0,0.68,0.06,120.14,0.06,0.94,0.06,1124.53,0.06,0
0-com.kidsplayroomdecoration.familiapps.pcap,13978,12452511,36,0,0,7083,6895,4564,545407,9414,11907104,21.83,64,1278,119.5,1264.83,0,2888,2888,0.48,0,0,0.67,0.03,52.2,7.46,1.06,0,1524.48,0,0
0-com.killersushigames.hornbutton.pcap,1263,769993,30,0,0,1112,151,593,87988,670,682005,7.75,52,1470,148.38,1017.92,0,5822,2888,0.89,0,0,0.4,0.06,56.87,14.28,0.57,0.01,718.07,0.01,0
0-com.killersushigames.hornbutton.pcap,352,148026,0,0,0,121,381,166,56450,186,91612,1.62,63,94,340.06,492.54,0,2888,1470,0.89,0,0.02,1.32,0.05,249.61,26.01,1.61,0,1586.87,0,0
0-com.kindianrecipiesinspanish.dhokha.pcap,972,492458,18,0,0,954,18,477,71422,495,421036,5.9,52,1242,149.73,850.58,0,1500,2948,0.96,0.13,0,0.49,0.06,57.25,0.06,0.71,0.06,783.04,0.06,0
0-com.kindianrecipiesinspanish.dhokha.pcap,288,100997,4,0,0,284,22,154,33749,133,67172,1.99,52,145,219.15,505.05,0,1500,2948,1.16,0.49,0,0.53,0.25,73.08,0.25,0.53,0.25,327.27,0.25,0
0-com.kirlanik1419.pcap,17961,14786241,34,2,0,17598,363,8156,645708,9805,14140533,21.9,72,1500,79.17,1442.18,0,2888,2948,0.83,0,0,0.85,0.05,63.29,9.69,1.08,0,1592.7,0,0
0-com.kirlanik1419.pcap,18,3664,2,0,0,17614,2,8,2066,9,1533,0.74,81.5,81,258.25,170.33,0,1126,761,0.89,0.02,0.03,0.44,1,80.56,1,0.56,1,137.44,1,0
0-com.kisahiblis.munilmunil.pcap,257,166394,6,1,0,239,18,115,21663,142,144731,6.68,52,1452,188.37,1019.23,0,1452,1452,0.81,0.02,0,0.63,0.06,153.67,0.06,0.78,0.06,971.23,0.06,0
0-com.kisahiblis.munilmunil.pcap,32,16507,2,0,0,269,2,13,2907,18,13535,4.66,64,402.5,223.62,751.94,0,1452,2852,0.72,0.02,0.03,0.4,1,149.87,1,0.73,1,572.53,1,0
0-com.kisahiblis.munilmunil.pcap,12,834,2,0,0,10,4,6,404,5,305,0.75,78.5,52,67.33,61,0.01,91,97,1.2,0.13,0.1,1.33,0.5,73.33,0.5,1.33,0.5,52.33,0.5,0
0-com.kisahiblis.munilmunil.pcap,16,865,0,0,0,16,4,8,533,7,280,0.53,79.5,40,66.62,40,0.02,83,40,1.14,0.05,0.11,0.56,0.5,23.22,0.5,0.33,0.5,9,0.5,0
0-com.kitabihyaulumudin.forextrandingonline.pcap,1070,378148,22,75,0,1034,36,516,152439,554,225709,1.48,52,60,295.42,407.42,0,4306,2888,0.93,0.12,0,0.23,0.03,125.05,0.03,0.36,0.03,225.14,0.03,0
0-com.kkkeyboard.emoji.keyboard.theme.AnimeLove.pcap,99,20100,10,6,0,89,10,58,8636,50,12319,1.43,55,60,148.9,246.38,0,1480,1500,1.16,0,0,0.39,0.1,94.65,0.1,0.35,0.1,160.06,0.1,0
0-com.kmvil.concursopmorj.pcap,201,155998,2,0,0,187,14,77,13414,124,142584,10.63,52,1470,174.21,1149.87,0,1470,1470,0.62,0,0,0.21,0.07,73.13,0.07,0.62,0.07,753.66,0.07,0
