App_Name,Pkg_Name
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/128576fbdb7d2980c5a52cd3286bcca8.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/d971c5f64c31a290bfbf24be0ea8f3b6.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/9ba65c06057c179efbc8a62f86f2db71.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/0dd40d2f4c90aec333445112fb333c88.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/bd9ebb6baf95d25fc54568bb4c37567b.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/41b946bf78606d4f94a7206f024914bf.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/de188935a55aa5b6b9e399c65869bb5c.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/2e44ffbaa24c1203df218be1cc28a9e5.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/4e60269982182b1cb8139dd5159a6b78.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/dc032531350eab51c16b42d63093c3da.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/bde66ebf8cd08b301b0b6c3140df5fed.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/b66eb248e1ca0c35bc7e518fa4d5757a.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/0ea83ffc776389a19047947aba5b4324.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/fdf420d176932ccb38a5132d7a1feaa6.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/2ac5e8e2fd8050330863875d5018cb59.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/deb8975d7bfc497e8556e68ada602f7f.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/11d425602d3c8311d1e18df35db1daa3.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/9c3ba2e8d172253e9d8ce30735bfbf78.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/27660806ff465edbe0f285ab67a9a348.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/17bfe26e9a767c83df2aab368085e3c2.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/52c5cc858d528fd0554ef800d16e0f8f.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/a0c486b879e20d5ac1774736b48e832b.apk,com.cgdmk.kxeudznxk
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/619dade7c5a7444397b25c8e9a477e96.apk,com.tvone.untoenynh
/media/akshay/CSTARBackup/amd_data/RuMMS/variety4/e43db59dc85c200c01e4b509f1d6b4d1.apk,com.cgdmk.kxeudznxk
